32,0.014469487,0.027954875,-0.07701297,0.121333554,-0.018158449,0.6840469,0.05366623,-0.06434711,-0.07058919,-0.06313399,1
33,0.047164675,-0.0685518,-0.02583122,0.012205439,-0.004723613,-0.42423278,0.06403411,0.003873222,0.07218636,-0.014115532,1
34,0.15350218,0.03472827,0.07585285,-0.004524112,-0.09779357,0.6195318,-0.08229644,0.13443135,-0.071307205,-0.21239161,1
35,-0.17017987,0.04470175,0.04088972,0.0769075,0.02579986,0.3054266,0.08151383,-0.045958493,-0.09257349,0.13304041,1
36,-0.026984746,0.068065755,0.07105184,0.06127342,0.018485937,-0.21858644,-0.01196461,-0.008026152,0.11082502,0.0891892,1
37,-0.061190598,-0.06489765,0.030986305,0.021625333,-0.03890006,-0.527504,0.052761786,-0.06110618,0.012229815,-0.032744702,1
38,-0.07421396,-0.06500749,-0.001934832,-0.041240748,-0.046574675,-0.2268457,0.058192484,0.07334395,-0.16150762,0.0699017,1
39,0.10837708,-0.007731747,0.0972233,0.012202294,-0.017160403,0.8208653,-0.043949757,0.18820454,-0.053746883,-0.017995914,0
40,0.016923836,0.07375485,0.055058658,0.10801448,-0.011627595,-0.32570773,0.05777451,0.002301113,0.002512064,0.001024485,1
41,0.000664362,0.009529574,0.053093143,0.0307865,-0.025720147,0.58881074,-0.20973563,-0.020706655,-0.013741669,0.1308824,1
42,0.042584028,0.06781111,-0.012415092,0.00559449,-0.006079112,-0.58641803,-0.09186969,0.060460914,-0.05947401,-0.031685416,0
43,-0.000110814,0.06281177,0.00577287,0.014715302,0.000198636,-0.5675121,0.004534262,0.012294755,-0.014787445,-0.03737052,1
44,-0.053591724,0.065391324,0.006116377,-0.005373956,0.014349547,-0.44062993,-0.007221944,-0.046922103,0.002750113,0.047171038,0
45,-0.016410623,-0.04926199,0.04043184,0.102960646,0.08820444,0.080124274,0.2771663,0.005162412,0.075772725,-0.06216021,0
46,0.017347246,-0.033836473,0.021270743,-0.031509083,-0.10554993,0.48348907,-0.10302638,0.21526042,-0.030924965,0.07891014,1
47,0.004407364,0.043035556,0.06542457,0.04193059,0.004657519,0.27342272,-0.18741837,-0.004504858,-0.09078837,0.14352275,1
48,-0.07075579,0.05263468,-0.010901915,-0.061639674,-0.023413865,-0.3001172,0.004484648,-0.15595637,0.12246613,0.10885123,1
49,-0.03549755,0.06355977,0.00657477,-0.051814426,-0.008133624,-0.5481666,-0.17867486,0.022892812,-0.021000253,-0.03553824,1
50,0.020167,-0.06389139,-0.008957431,-0.049314357,-0.025045538,-0.45728227,0.009939179,0.09842749,-0.14703405,0.022392942,1
51,-0.029836198,-0.05177193,-0.001885383,-0.078358755,-0.017152866,0.03837025,0.14542393,0.058926065,-0.02446748,0.12641436,0
52,0.011985663,-0.06550476,0.004913456,-0.043441046,-0.010977827,-0.57976973,-0.053045027,0.001715615,0.017848285,0.012860532,1
53,0.10882797,0.000200097,-0.11859097,-0.03586645,-0.052590962,0.5560634,0.11289819,-0.17318851,-0.1703782,0.010516699,1
54,-0.03334079,0.07131104,0.00510569,-0.01530029,0.021547984,-0.45743936,-0.07839934,0.007841893,-0.048776988,0.007607878,0
55,-0.09748435,-0.02086961,0.004831191,-0.043710526,-0.03476874,0.74362576,0.037576996,-0.037876815,0.07960146,0.14041314,1
56,-0.018097447,-0.06387489,0.026742157,0.035154067,-0.022540523,-0.5120458,0.004498958,-0.004328719,0.0390671,-0.013690719,1
57,0.013341206,-0.07030446,-0.06185865,-0.102602124,-0.008096664,-0.47590387,-0.023940599,-0.05957879,0.09382642,0.010265797,1
58,0.07466824,0.06882765,-0.032473225,-0.02432966,-0.013810408,-0.4482422,-0.07002553,0.045923863,0.029711667,-0.004678581,1
59,0.018522738,-0.045727517,-0.042074867,0.019261416,0.11885496,0.36400652,-0.062078204,0.1298322,-0.112560615,0.10270372,0
60,-0.039499212,-0.048197486,0.029684195,-0.023848914,-0.0398655,0.08665666,-0.12443774,-0.30137202,-0.20792745,0.08285829,0
61,0.013513661,0.06433675,0.005194591,0.024017649,0.00553534,-0.36183438,-0.06779818,-0.12359357,0.02174557,0.030500319,1
62,0.16329484,0.042938855,0.05620984,0.07648357,0.005254065,0.19162418,0.21820016,0.04962891,0.31823528,-0.0927493,1
63,-0.000519119,-0.06488788,0.02030608,0.016210746,0.008922555,-0.49396896,-0.08281825,-0.12328827,0.001380781,0.07095454,1
64,-0.03511219,-0.06604824,-0.021439964,0.000818237,-0.003233376,-0.4057258,-0.002785064,-0.09485608,-0.09136235,-0.14512101,1
65,-0.053192984,-0.01245297,-0.033877388,0.009810767,0.06481005,0.57771546,0.15892708,-0.04863026,0.17130978,0.102161296,0
66,0.008733182,-0.0528452,0.004141157,-0.014533709,-0.05849812,0.21932028,0.22065295,0.03261953,-0.012580794,-0.10207878,1
67,0.041432906,-0.063894466,0.025298705,0.008115304,-0.06056248,-0.40006357,0.11627239,-0.023057695,0.08780752,-0.07283937,1
68,0.00667033,0.06488964,-0.000881966,-0.01528788,-0.003073943,-0.5036534,-0.03283928,-0.08945593,-0.043595914,-0.058895588,1
69,0.024986496,-0.06801772,-0.023926765,0.010448531,-0.026255049,-0.3965517,0.17244107,0.21022443,-0.095882,-0.107965924,1
70,-0.063916385,0.066268004,-0.038447253,-0.04081774,-0.009424883,-0.45376655,0.006175635,-0.08879654,0.18811221,0.03450472,0
71,-0.028336268,0.06029142,0.01548304,0.014276983,0.020267932,-0.62830955,0.017593656,-0.027633056,-0.021807104,-0.00330125,0
72,-0.12196158,0.043780275,0.043451224,-0.059794765,-0.000976713,0.19431548,0.02134649,-0.016047142,0.018719114,0.10850594,1
73,-0.104357086,0.06440912,0.09631674,0.073042795,-0.06483156,0.063729614,0.062120143,0.16010998,-0.16362621,-0.24624059,1
74,-0.16137296,0.07088859,0.08185913,-0.053975,0.014329476,-0.18124613,0.007572158,0.06074516,-0.10144775,-0.033601075,1
75,-0.08826554,0.063032806,0.098760046,0.025734656,0.024872947,-0.19120269,0.12179296,0.076671004,0.14841351,0.16994157,0
76,0.003688573,-0.07097518,-0.01712588,-0.06343648,0.012893509,-0.5284425,-0.05576144,-0.07232068,-0.030516947,-0.026182365,0
77,0.076797314,0.051312916,-0.039697286,0.0726305,0.070599064,0.15826993,-0.16404293,-0.06438691,0.108554974,0.005502761,0
78,0.024105133,0.06298036,-0.040774204,-0.014754758,-0.01523075,-0.4397289,-0.07963771,0.12805803,-0.14033912,0.00684703,1
79,-0.07626839,0.0628534,0.009458013,-0.012376132,0.0064903,-0.62338006,0.02285862,-0.017805722,0.015519883,-0.002479846,0
80,-0.10625077,0.015826918,0.032900043,0.03825272,0.012992265,0.73180807,0.078053385,-0.041644447,-0.048791375,0.1899165,1
81,-0.027334131,0.058955036,0.005066699,-0.019961027,0.005585169,-0.61969876,0.010794369,-0.008164095,0.07285995,-0.027679125,0
82,-0.01052074,-0.013749489,0.015295536,0.0875966,0.017544746,0.65071714,-0.015101126,-0.06927747,-0.1699165,-0.031848427,1
83,-0.22080025,0.06295281,-0.079260096,-0.005460565,0.002462642,-0.26535156,0.024299836,0.1501017,-0.07829834,0.030281473,0
84,-0.05539599,0.060992558,0.01682235,0.001412921,-0.012713761,-0.039067548,0.14491275,0.09869832,0.11453944,-0.039697833,1
85,-0.13552536,0.015396014,-0.001401163,0.017010335,0.007920872,0.78285074,-0.1713072,-0.09558862,-0.028446043,-0.07491862,1
86,-0.052119903,-0.063080944,-0.023902507,0.019823631,0.008811613,-0.61005163,0.0400787,0.0055139,-0.05103005,0.00525618,0
87,0.045669902,-0.06342812,-0.012760191,0.02313973,0.003603594,-0.4715396,0.048226885,-0.11113121,-0.03839013,0.002389974,0
88,-0.044457953,0.009662849,0.006854758,0.012444962,0.0135536,0.6716013,-0.15096982,-0.06933735,-0.055775974,-0.24455768,1
89,0.06501754,0.032713737,-0.018867096,-0.058177304,0.04073242,0.4284163,0.23267227,0.14801623,-0.05175617,-0.12158659,0
90,0.03747395,-0.065691106,0.009064063,0.007249069,-0.00753652,-0.4668026,0.07816666,-0.08168087,0.008590615,-0.008919221,0
91,-0.04350233,-0.06280336,-0.07287638,-0.08871502,-0.040965844,-0.25527352,0.053272095,0.046233583,-0.005157569,0.03203211,1
92,0.044280145,-0.06832861,0.024282321,-0.006814492,0.003483751,-0.5419704,0.029977627,-0.013225719,-0.087764375,0.026212048,0
93,0.013994289,0.059365474,-0.022567935,-0.08505577,-0.01777592,-0.14468952,0.056789745,-0.16851136,-0.039331928,-0.1599892,1
94,-0.0649239,0.04979609,0.07694911,-0.020293599,-0.018732544,0.2503493,-0.22576387,-0.097771786,0.08294421,-0.15075639,1
95,-0.125369,0.037840992,-0.12070987,-0.09400017,0.008149559,0.13719931,0.027269503,-0.08265283,-0.004434071,-0.0997517,0
96,0.006082998,0.05104279,0.039186593,-0.10727386,-0.002286197,0.037725285,0.019494517,-0.054922905,-0.16372775,0.11717336,0
97,0.08677621,0.006332791,0.02669186,0.030341446,-0.016631782,0.43553022,0.050275937,0.005067868,-0.15791482,0.13629694,1
98,-0.042683974,0.06650546,0.047995258,0.001051368,0.034073953,-0.39959633,-0.13011266,-0.10592043,0.01611824,-0.028600018,1
99,0.009161572,0.060453687,-0.00322892,0.009363547,-0.006779365,-0.63822347,-0.013320684,-0.005474177,0.005242279,-0.003518563,1
100,0.15291514,0.047116622,0.07428836,-0.0392436,-0.038569573,0.15564153,0.14283699,-0.119814806,-0.10091504,0.06547153,1
101,0.06374089,0.06600205,-0.029598271,-0.028611235,0.015918516,-0.32686394,-0.17952412,-0.100600034,-0.049835797,-0.09659281,0
102,-0.036004417,-0.06754258,-0.06975014,0.03814847,0.012869407,-0.42081082,0.0269458,-0.013420193,-0.019707177,-0.06909346,0
103,0.11688817,0.041337505,0.12889089,0.097535215,-0.03852771,0.31887373,-0.0673756,-0.03996672,-0.17251796,-0.009079333,1
104,-0.12533948,0.06724168,0.024292678,0.010961701,-0.003328172,-0.35057324,0.12953244,-0.09576494,0.15616882,0.09125791,1
105,0.04043896,-0.068941765,-0.039874982,-0.037385195,0.017508473,-0.56618387,-0.009524183,0.061405666,0.001092056,0.019000955,1
106,0.19434533,-0.048961267,0.009913992,-0.07957281,0.012799281,0.18221381,-0.1814842,0.001222988,0.15026033,-0.09507903,1
107,0.00839779,0.06834179,-0.003551162,1.55E-06,0.014018115,-0.46449825,-0.10757135,0.013824671,0.034757223,0.08649372,1
108,0.094629265,-0.05650261,-0.005334816,0.076654114,0.049608264,0.12677185,-0.07481833,0.1471845,0.0621018,0.035308287,0
109,0.05985211,-0.06659111,-0.019846631,0.024348414,0.00897595,-0.49087673,-0.121618114,0.044829987,-0.012820679,0.064640135,0
110,0.03442046,0.067656465,0.060481198,0.026613506,0.005808665,-0.30929792,0.1739494,0.016677879,0.09859526,-0.083338335,0
111,0.049639266,-0.015486047,0.0310942,0.17155464,0.072344646,0.67301935,-0.0878222,-0.17890023,-0.17964622,0.08428133,0
112,-0.024802096,-0.04768018,0.022408096,-0.04507148,-0.029430808,0.30867326,0.21704766,-0.036792733,-0.049038276,0.000947335,0
113,0.09438011,-0.046883278,0.06153548,0.058419596,-0.03671835,0.021539545,-0.10790404,-0.058945816,-0.0328578,0.021070486,1
114,-0.07581369,-0.023335885,0.010067548,-0.031874854,0.023683727,0.7480469,0.3029326,-0.060964517,0.008143174,-0.002110882,0
115,0.0533225,-0.004577775,0.0958068,-0.05535755,0.028444847,0.7229072,-0.013962681,0.11357946,0.108440906,-0.0405632,1
116,-0.02833175,-0.0562972,0.018457944,-0.000648722,-0.029944543,-0.18088903,-0.00292402,0.14438352,-0.16566928,-0.049827624,0
117,0.090106815,0.066291906,-0.03038416,0.030601492,-0.059603926,-0.28026488,-0.1583951,0.033941813,0.09700489,0.16793756,1
118,0.0627538,-0.0525944,-0.10418195,-0.005535393,0.013404968,0.018987354,0.18017292,-0.019445546,-0.04668994,-0.001262486,0
119,-0.02887134,-0.0711658,0.10407048,-0.02749716,0.037678488,-0.21828818,-0.094068624,-0.17448615,0.095038004,0.07896281,0
120,-0.008743173,0.062107515,0.005849499,0.001386766,-0.03157254,-0.6039621,-0.009287831,0.007158401,0.001830229,-0.024267439,1
121,0.10855344,-0.06563273,0.029849289,-0.045098826,0.010069585,-0.14385453,-0.08525174,0.001750427,0.26871714,0.09974549,1
122,-0.005301977,0.04801054,-0.03668078,9.02E-05,-0.06871315,0.37095404,0.055236798,-0.11281084,0.058812793,-0.002945502,1
123,-0.012858837,-0.061017264,0.00226701,0.013148457,0.002402706,-0.02401906,-0.176767,-0.013548421,0.09126671,0.14700982,1
124,0.0737853,-0.06676973,-0.014372802,0.017352585,0.045331005,-0.41102868,-0.09642553,0.039738134,0.05728532,0.001222274,0
125,0.03437929,-0.05536872,0.06102298,0.14184368,0.00195325,0.13316058,0.16493133,0.09213013,-0.07824104,0.08503579,1
126,-0.04849049,-0.06872727,0.07543585,-0.058653675,0.004098925,-0.36162907,-0.028768225,0.15831162,-0.037625663,-0.09838386,1
127,-0.06774099,0.06365518,0.001395013,0.059219915,0.035130344,-0.51770175,0.031374365,0.030513123,-0.024312962,-0.037177425,0
128,0.275804,0.04175589,0.018784096,0.03973576,0.08818526,0.37605205,-0.12512697,-0.042284224,0.07734277,-0.086472966,0
129,0.19000307,-0.029505085,0.001147836,-0.001763321,0.059499275,0.61714673,0.073443696,-0.080344394,0.15326242,-0.15670995,0
130,-0.09927173,0.06290086,-0.027842417,0.01563586,-0.030739157,-0.28753364,-0.1228568,-0.08605848,-0.001141081,0.10765604,1
131,-0.09029235,0.05196736,-0.15771124,0.025468748,-0.01340495,0.23235518,-0.045768246,-0.16061285,0.02007907,-0.023895556,1
132,-0.17214121,-0.026379967,0.04709826,0.06539543,-0.0621502,0.4772668,0.13837443,0.1362469,0.105100244,0.023455787,1
133,0.13945301,0.062569425,-0.009314631,-0.019022793,0.03076968,-0.10019597,-0.11502989,-0.04765063,0.04035847,-0.04706385,0
134,-0.14394613,-0.05129914,0.040948942,0.07062069,0.01173354,0.039479163,0.13737726,-0.13883068,-0.069610216,0.10031666,0
135,0.025351541,-0.070756026,-0.01995863,-0.019193295,-0.013748644,-0.4050438,0.1031465,0.09361926,0.050621964,0.10074379,0
136,-0.115846634,0.014537761,0.03235706,0.009676226,-0.031317834,0.7800883,0.11175213,0.13167611,-0.035989586,0.03419767,0
137,0.11531894,0.00674734,0.11603405,0.016393295,-0.019271344,0.91603065,-0.040396944,0.031960797,0.060394567,-0.08479331,1
138,0.087784566,0.06926884,-0.027138839,0.040805858,-0.00725087,-0.47073448,0.07841892,0.060799934,0.07020144,0.030068466,1
139,0.058409322,0.016692128,-0.050332204,0.12721807,0.03332561,0.72956854,-0.195959,-0.057354845,0.083194144,0.037155315,0
140,0.21400674,0.056978907,-0.076422326,0.10350024,-0.099075034,0.06710824,0.253826,-0.109232895,-0.01260473,-0.04848963,1
141,0.088468105,-0.06704127,-0.041735545,0.045455214,0.059573572,-0.2786632,-0.06185524,0.026144102,-0.076739885,-0.03400111,0
142,0.04103516,-0.057421964,0.03525715,-0.0664511,0.02185328,0.096573345,-0.08511555,-0.15239197,0.05413248,0.00901814,0
143,0.09249081,-0.037056834,-0.053439826,0.011255644,0.048979294,0.38050467,0.15934534,0.1465241,-0.08150982,-0.009401953,0
144,0.15841287,-0.048044924,-0.011554625,-0.034891594,-0.017398573,0.25550026,-0.13597456,-0.010024074,-0.012011271,-0.110024095,1
145,-0.10912953,0.023359964,-0.0894856,-0.008248238,0.07565995,0.29716945,0.01653935,-0.09115296,0.14368711,-0.22315012,1
146,-0.04600992,0.06271965,-0.015309943,-0.01011703,0.02936738,-0.5583167,0.023638468,-0.007880053,0.04259443,-0.021454133,0
147,0.0935536,-0.063690126,0.010876552,-0.032339513,0.025366342,-0.4479041,-0.04585522,-0.036925245,-0.06260154,-0.042685393,0
148,-0.033610668,0.067796834,-0.018385382,0.028740317,0.014232519,-0.43985552,0.076041795,0.08871822,0.14420748,0.02102234,0
149,0.029984236,0.063692324,0.02750108,0.023531167,-0.001611833,-0.14898331,-0.064367875,-0.12849286,-0.057413794,0.029107435,0
150,0.010129425,-0.056675397,0.021489948,0.09147129,0.052936696,0.045075346,0.1366848,0.064623095,-0.0577261,0.047232524,0
151,0.018301126,0.06401981,0.028501792,0.021277124,-0.000279114,-0.5676523,-0.057481144,0.012037905,0.039164897,-0.011184735,1
152,-0.004927024,-0.06288356,0.006331165,-0.005645594,-0.025850993,-0.6320076,0.008164593,-0.003180902,-0.026554147,0.004292876,1
153,0.040035,-0.018767362,0.06589434,-0.08268061,0.07780877,0.8119513,-0.08336153,0.25171727,0.118811525,-0.0651278,0
154,-0.070508696,-0.067562796,0.017748779,0.0317103,-0.00951812,-0.23103693,0.33552012,0.015409508,-0.12169331,-0.08996648,0
155,0.1567807,0.061721597,-0.005500852,-0.020010862,-0.011228264,-0.074271604,-0.15913108,-0.14900984,-0.045163848,-0.033911895,1
156,-0.03469613,-0.06290252,0.07165494,0.06341292,0.009860418,-0.45132467,0.009184156,0.0656527,0.003706633,0.088012755,1
157,0.13630356,-0.062181253,0.04080062,-0.05013585,0.008047164,-0.1961475,-0.11738604,-0.043426093,-0.2442882,0.017298412,0
158,0.011433457,-0.06610532,0.004567992,-0.044742018,0.013263407,-0.5895042,0.009342343,0.029029649,0.022161972,0.043957792,0
159,-0.09521163,0.005769959,-0.08884028,-0.015627922,-0.034037475,0.67388177,-0.09761723,-0.05079984,0.050832734,-0.12081512,1
160,-0.016062126,0.06337668,0.007150487,0.005945066,0.013166821,-0.56850296,-0.07380989,-0.002073211,0.077762805,0.018535206,0
161,-0.009450552,-0.06271123,0.007508719,0.051673543,0.009848509,-0.57100576,0.039973292,-0.081704125,0.07043555,0.001390836,0
162,0.14599262,0.06906722,6.32E-05,0.034019805,-0.009334239,-0.44840702,0.042098865,0.051187444,-0.1636122,-0.040087588,1
163,0.061891735,-0.060498707,0.09127969,0.02573499,0.058075853,-0.13846122,0.067423694,0.018124167,0.03715595,0.032251604,0
164,-0.040948767,-0.065184794,0.027498089,-0.019715913,-0.010660824,-0.5682136,-0.003653127,0.002879317,-0.036860213,-0.004545609,0
165,-0.1409083,-0.042492885,0.06069922,-0.060060058,-0.011189121,0.23220135,-0.17862263,0.23993619,-0.1577914,-0.08447034,1
166,-0.027840514,0.066576384,0.004169308,-0.016187577,-0.017356742,-0.41200244,0.06759262,-0.014369371,0.1757568,-0.0153774,1
167,0.11574899,0.063791074,-0.006158849,0.021092424,-0.00179204,-0.45956516,0.12751465,-0.09020133,0.027285146,-0.06060737,1
168,-0.012992974,-0.06421675,-0.002263397,-0.005998509,-0.004815483,-0.24644147,0.056560546,0.002521353,0.004037614,0.048980914,0
169,-0.04050116,-0.0634744,0.029755814,-0.012175364,-0.004680625,-0.5511246,-0.047502574,0.01842496,-0.00926877,-0.022621533,1
170,-0.021504665,-0.057325687,-0.042202126,0.061708268,-0.032016505,-0.24566908,0.016405154,0.07216511,0.10923882,0.040236488,1
171,-0.07496754,-0.010355167,0.024461804,0.047336195,0.017914852,0.79533005,0.05464065,0.024906872,-0.018354364,-0.13594279,0
172,0.005013164,0.06330645,0.0014807,-0.00896286,0.023392634,-0.55397654,-0.021810474,0.041093387,0.010806055,0.08247248,0
173,-0.11854231,-0.034495592,-0.1655422,-0.048290003,-0.016918676,0.315734,-0.18987231,0.08817999,-0.087952234,0.10289261,0
174,0.022496935,0.06687663,0.061836164,0.115338705,0.012895112,-0.25683373,0.04539758,-0.0239355,0.002059112,0.17595497,0
175,-0.07959085,-0.048645206,-0.085305035,0.072693974,-0.046573374,0.14151162,-0.09244685,-0.01897221,0.116560556,-0.010028449,1
176,-0.010386731,0.063268736,-0.033261463,-0.004968448,0.014668453,-0.6074585,-0.042854093,0.032677658,0.001467552,0.01885164,0
177,-0.0902099,0.007016026,-0.044539817,-0.028858935,0.00494561,0.8967287,-0.25013596,0.05885659,-0.032513347,-0.002875988,0
178,-0.03574571,-0.06417056,-0.010885538,-0.040827483,0.029929915,-0.4341642,-0.073922664,-0.09082439,-0.008993136,-0.13754416,0
179,-0.018536845,0.069143355,0.042658087,0.015466951,0.038836375,-0.3579563,-0.106539175,0.08283492,0.034958657,0.036839895,0
180,0.00240832,0.043615118,0.054736782,-0.06259667,-0.052993014,0.11530387,-0.13793099,-0.11794215,-0.033764586,-0.0912509,1
181,-0.14813054,-0.069925316,-0.015671197,0.001994944,0.007246624,-0.42735112,0.047758497,-0.006763617,-0.02264109,-0.059121095,0
182,0.029895922,0.065672845,0.016736578,0.033270277,-0.011030195,-0.55587333,0.07309347,0.046609897,0.070102334,0.017461736,0
183,0.07544601,-0.064074166,-0.014904932,0.002884753,-0.003499,-0.43039283,-0.07887762,0.12861434,-0.09155923,0.041071746,0
184,-0.12085109,0.045346316,-0.039299015,0.07217936,-0.018232532,0.17795,-0.14231986,-0.012982908,-0.077530205,-0.023538915,1
185,0.018485086,0.014374206,-0.035163034,-0.066104226,0.056476753,0.5030098,0.2838661,-0.085225016,0.019338138,0.087150484,0
186,0.031324223,-0.006282182,-0.006655055,0.027645659,0.001779489,0.7840401,0.21223633,-0.04223246,0.16917747,-0.21893974,0
187,-0.0742077,-0.065406516,-0.027317477,-0.030432684,-0.009849669,-0.15715629,-0.071457356,-0.18662061,-0.022002803,-0.15889505,0
188,-0.0518747,0.06595531,0.003865836,0.035807196,-0.026054576,-0.5558238,-0.024873536,0.006167944,-0.1570857,-0.015923744,1
189,-0.077483244,-0.06845007,-0.0128118,0.013416175,0.007864522,-0.39716324,-0.0625849,0.006452465,0.11674745,0.051988028,0
190,-0.08877965,-0.057457067,0.0690907,0.03301744,0.015905906,-0.20283745,-0.06459591,0.11689974,-0.20521009,-0.08695278,1
191,-0.21963394,-0.036230285,-0.019153934,-0.051996537,-0.013323721,0.43305337,0.23100652,-0.045819905,-0.13537943,-0.10934344,1
192,-0.0380068,0.07005708,0.023605611,0.004655085,-0.020364609,-0.39571336,-0.22518729,0.029814431,0.003517876,-0.00581862,1
193,0.009281881,-0.04017656,-0.062246565,0.07450825,0.00534549,0.2745096,-0.11853054,-0.06723163,0.07859515,-0.10082904,1
194,0.060865458,-0.052285235,0.1222673,-0.021861684,-0.043322016,0.058680728,-0.047494575,-0.05407097,-0.16771474,-0.024605842,1
195,0.004974395,0.006896636,0.041425493,0.008416288,0.070337094,0.86242604,-0.019612249,0.07123017,-0.06864717,-0.06591003,0
196,-0.07785701,-0.052083563,-0.042932015,-0.03929812,-0.03982936,0.12209942,0.04696629,0.1260944,0.11839864,0.08096466,0
197,0.2830534,-0.03475181,-0.06517893,-0.09797359,0.042517476,0.2721111,-0.10563279,-0.016134908,-0.15112625,0.029677805,0
198,-0.08850572,0.06412318,-0.007473549,-0.02102702,-0.018543864,-0.36101088,-0.09804368,-0.054875277,-0.1155795,-0.099152416,1
199,-0.10599273,-0.012138114,0.03922407,-0.038204327,0.032908443,0.78941506,-0.205973,0.055730764,-0.016919067,0.011651246,0
200,-0.03046736,0.062380843,0.00505187,0.022886548,0.024455508,-0.3444233,0.16856562,-0.18675047,-0.01603916,-0.018497426,1
201,-0.03527833,-0.06737203,0.01977216,0.011921279,-0.02065189,-0.55370677,-0.06175538,0.08938623,0.04002726,0.022371033,1
